assignment,duedate,timestamp,student_id,last_name,first_name,email,raw_score,late_submission_penalty,score,max_score
ads_assignment_3,,,theresanadler,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,moestenfau,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,lucaabel,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,moesten,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,AhmedSofan10,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,Ashikluffy,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,Chamutalcast,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,Dan-github16,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,EmilyKratsch,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,FA-538,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,Gschosi,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,Jonas185,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,KayranX,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,LinusRac,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,Lukaaaa13,,,,9.0,0.0,9.0,10.0
ads_assignment_3,,,MakitaNdunguru,,,,9.0,0.0,9.0,10.0
ads_assignment_3,,,Melina2312,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,MichaelaHofmann,,,,9.0,0.0,9.0,10.0
ads_assignment_3,,,MokshaVora29,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,NTKL,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,NavalMor,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,Olgaspice,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,PaulaLim,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,Pei-HanJiang,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,SusanneMa,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,abdallaheid00,,,,7.0,0.0,7.0,10.0
ads_assignment_3,,,abdulmoeed786-ger,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,aleemfau,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,charlottewiebecke,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,deerson2,,,,6.5,0.0,6.5,10.0
ads_assignment_3,,,felihauck,,,,1.5,0.0,1.5,10.0
ads_assignment_3,,,h4xl33t,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,konichua,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,ksfjfo,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,lamteteeow,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,leopotato721,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,luzrch,,,,8.0,0.0,8.0,10.0
ads_assignment_3,,,ly87muro,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,michi1248,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,miculm,,,,9.5,0.0,9.5,10.0
ads_assignment_3,,,nickrpr,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,niculinadragan,,,,4.5,0.0,4.5,10.0
ads_assignment_3,,,nilamrajakk311,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,nurulkabir99,,,,9.0,0.0,9.0,10.0
ads_assignment_3,,,osddq,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,priyam1504,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,raihansaa,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,skbabeer,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,smokemh,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,sriboote,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,suchirasuresh,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,susmaraifau,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,viranya31,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,vv88alias,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,xindiyu,,,,8.0,0.0,8.0,10.0
ads_assignment_3,,,youssafB,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,yp69ejot,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,ArefehRh,,,,10.0,0.0,10.0,10.0
ads_assignment_3,,,alisag12,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,heenas085,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,theoneandvronly,,,,8.0,0.0,8.0,10.0
ads_assignment_3,,,Nelles256,,,,0.0,0.0,0.0,10.0
ads_assignment_3,,,mirikurz,,,,9.0,0.0,9.0,10.0
ads_assignment_3,,,urschade,,,,0.0,0.0,0.0,10.0
